cluster,metric,value
9,photons_per_rubisc_simple_ratio,1.7727559845670622
9,no3_per_rubisc_simple_ratio,0.012943810160467856
9,co2_per_rubisc_simple_ratio,0.16620238521122704
9,photons_per_rubisc_difference_ratio,0.27869599376062204
9,no3_per_rubisc_difference_ratio,-0.9744431822685189
9,co2_per_rubisc_difference_ratio,-0.7149681953618927
9,mean_range_all_reactions,124.77357014285406
9,std_range_all_reactions,235.8915289626213
9,blocked_fraction_all_reactions,0.03261675315048184
10,no3_to_co2_capacity_ratio,-0.887875396946093
10,no3_per_N_biomass_ratio,0.9388603906591798
10,no3_per_N_biomass_sum,1.5992793113861425
10,co2_per_C_biomass_ratio,0.990924555251113
10,co2_per_C_biomass_sum,16.566853710436064
10,s_rubisco,0.9912876502980187
10,photons_per_rubisc_simple_ratio,1.4132841187801526
10,no3_per_rubisc_simple_ratio,0.012104694759337052
10,co2_per_rubisc_simple_ratio,0.13234548617536024
10,photons_per_rubisc_difference_ratio,0.17125381780455995
10,no3_per_rubisc_difference_ratio,-0.9760801529208474
10,co2_per_rubisc_difference_ratio,-0.7662453945457853
10,mean_range_all_reactions,122.91993422855835
10,std_range_all_reactions,235.42750081505767
10,blocked_fraction_all_reactions,0.03261675315048184
11,no3_to_co2_capacity_ratio,-0.7598723228317331
11,no3_per_N_biomass_ratio,0.9493886004807377
11,no3_per_N_biomass_sum,1.4019548985279973
11,co2_per_C_biomass_ratio,0.9909137397970387
11,co2_per_C_biomass_sum,12.007654820903126
11,s_rubisco,0.9933391938892835
11,photons_per_rubisc_simple_ratio,1.083607266907253
11,no3_per_rubisc_simple_ratio,0.011332692569725238
11,co2_per_rubisc_simple_ratio,0.10130924930683895
11,photons_per_rubisc_difference_ratio,0.040126211999571074
11,no3_per_rubisc_difference_ratio,-0.9775885963991
11,co2_per_rubisc_difference_ratio,-0.8160203423791096
11,mean_range_all_reactions,121.41712692563212
11,std_range_all_reactions,235.05947128778496
11,blocked_fraction_all_reactions,0.03261675315048184
12,no3_to_co2_capacity_ratio,-0.9928789249010641
12,no3_per_N_biomass_ratio,0.9292588499607888
12,no3_per_N_biomass_sum,1.8347955460876255
12,co2_per_C_biomass_ratio,0.9936832166371868
12,co2_per_C_biomass_sum,31.59546755776809
12,s_rubisco,0.9757998660310281
12,photons_per_rubisc_simple_ratio,2.000942887999695
12,no3_per_rubisc_simple_ratio,0.010980595344794508
12,co2_per_rubisc_simple_ratio,0.20219678465983323
12,photons_per_rubisc_difference_ratio,0.33354279816811927
12,no3_per_rubisc_difference_ratio,-0.9782773370753578
12,co2_per_rubisc_difference_ratio,-0.6636211521389723
12,mean_range_all_reactions,140.56963209463825
12,std_range_all_reactions,240.89637497723888
12,blocked_fraction_all_reactions,0.03261675315048184
13,no3_to_co2_capacity_ratio,-0.9864204984843372
13,no3_per_N_biomass_ratio,0.9292588499607954
13,no3_per_N_biomass_sum,1.8347955460877965
13,co2_per_C_biomass_ratio,0.9917789849672966
13,co2_per_C_biomass_sum,24.277017255578283
13,s_rubisco,0.9855626821592305
13,photons_per_rubisc_simple_ratio,1.8148887566001815
13,no3_per_rubisc_simple_ratio,0.012399765515128771
13,co2_per_rubisc_simple_ratio,0.17510531074011068
13,photons_per_rubisc_difference_ratio,0.2894923483909451
13,no3_per_rubisc_difference_ratio,-0.9755042110021515
13,co2_per_rubisc_difference_ratio,-0.7019751180709731
13,mean_range_all_reactions,128.46860462361087
13,std_range_all_reactions,236.97337890063244
13,blocked_fraction_all_reactions,0.03261675315048184
14,no3_to_co2_capacity_ratio,-0.8790059956078906
14,no3_per_N_biomass_ratio,0.9429418842825493
14,no3_per_N_biomass_sum,1.5165303640584846
14,co2_per_C_biomass_ratio,0.9916933234877123
14,co2_per_C_biomass_sum,16.01777590253961
14,s_rubisco,0.9898052779794025
14,photons_per_rubisc_simple_ratio,1.3373196630501392
14,no3_per_rubisc_simple_ratio,0.011480649535247273
14,co2_per_rubisc_simple_ratio,0.12752931440256557
14,photons_per_rubisc_difference_ratio,0.14431901138331016
