cluster,metric,value
1,wrapper,-inf
1,wrapper,0.0
1,wrapper,0.0
1,wrapper,-inf
1,wrapper,-inf
1,wrapper,0.9999999999232081
1,wrapper,7.325081616020665
1,wrapper,0.0
1,wrapper,-inf
1,wrapper,0.7597621149954329
1,wrapper,-0.9999999999232081
1,wrapper,-inf
1,mean_range_all_reactions,0.09768065457114318
1,std_range_all_reactions,3.6770118964288807
1,blocked_fraction_all_reactions,0.994075536904468
2,wrapper,-inf
2,wrapper,0.9270727754001956
2,wrapper,0.4778609521808332
2,wrapper,-inf
2,wrapper,-inf
2,wrapper,0.9999999999564972
2,wrapper,4.350270279949323
2,wrapper,0.019272214157537194
2,wrapper,-inf
2,wrapper,0.6261871091911565
2,wrapper,-0.9621843627019349
2,wrapper,-inf
2,mean_range_all_reactions,0.30385375332031667
2,std_range_all_reactions,6.500860457689634
2,blocked_fraction_all_reactions,0.9343372006911873
3,wrapper,-inf
3,wrapper,0.9270727577476178
3,wrapper,0.04778609509217301
3,wrapper,-inf
3,wrapper,-inf
3,wrapper,0.9999999999718093
3,wrapper,2.8190753384275444
3,wrapper,0.001248883862329268
3,wrapper,-inf
3,wrapper,0.4763130279605106
3,wrapper,-0.997505347778053
3,wrapper,-inf
3,mean_range_all_reactions,0.5236746262078054
3,std_range_all_reactions,10.506996696773719
3,blocked_fraction_all_reactions,0.9521105899777833
4,wrapper,-inf
4,wrapper,0.9270727753384377
4,wrapper,0.4587465142136046
4,wrapper,-inf
4,wrapper,-inf
4,wrapper,0.9999999999551632
4,wrapper,4.483682006170712
4,wrapper,0.019068714201386564
4,wrapper,-inf
4,wrapper,0.6352815502969371
4,wrapper,-0.962576195386886
4,wrapper,-inf
4,mean_range_all_reactions,0.17348723404662747
4,std_range_all_reactions,3.722355911697893
4,blocked_fraction_all_reactions,0.9595161688471983
5,wrapper,-inf
5,wrapper,0.9270727756487664
5,wrapper,0.5497999181818057
5,wrapper,-inf
5,wrapper,-inf
5,wrapper,0.9999999998397491
5,wrapper,9.942633388070227
5,wrapper,0.08168059508686218
5,wrapper,-inf
5,wrapper,0.8172286387643974
5,wrapper,-0.8489746501176191
5,wrapper,-inf
5,mean_range_all_reactions,0.0013047568705456996
5,std_range_all_reactions,0.016802208826072453
5,blocked_fraction_all_reactions,0.9397679585287584
6,wrapper,-inf
6,wrapper,0.9270727611696064
6,wrapper,0.05734331425888712
6,wrapper,-inf
6,wrapper,-inf
6,wrapper,0.9999999999083912
6,wrapper,7.445377804910145
6,wrapper,0.004870054250338333
6,wrapper,-inf
6,wrapper,0.7631840699008645
6,wrapper,-0.9903070963742155
6,wrapper,-inf
6,mean_range_all_reactions,0.00020558615084699902
6,std_range_all_reactions,0.0030024955797708134
6,blocked_fraction_all_reactions,0.9530980004937053
7,wrapper,-inf
7,wrapper,0.9270727736038806
7,wrapper,0.24848769511528493
7,wrapper,-inf
7,wrapper,-inf
7,wrapper,0.9999999999528966
7,wrapper,4.710344217815072
7,wrapper,0.01085103992845742
7,wrapper,-inf
7,wrapper,0.6497584167144744
7,wrapper,-0.9785308823488431
7,wrapper,-inf
7,mean_range_all_reactions,0.1082851771326257
7,std_range_all_reactions,3.068514226349877
7,blocked_fraction_all_reactions,0.9298938533695383
8,wrapper,-inf
8,wrapper,0.9270727744819874
8,wrapper,0.3249454474595971
8,wrapper,-inf
8,wrapper,-inf
8,wrapper,0.99999999988653
8,wrapper,8.206366510097334
8,wrapper,0.034182607382014514
8,wrapper,-inf
8,wrapper,0.7827590290161731
8,wrapper,-0.933894445343108
8,wrapper,-inf
8,mean_range_all_reactions,0.000591017309239536
8,std_range_all_reactions,0.007311103770711895
8,blocked_fraction_all_reactions,0.9402616637867194
9,wrapper,-inf
9,wrapper,0.9270727288337889
9,wrapper,0.01911443808585002
9,wrapper,-inf
9,wrapper,-inf
9,wrapper,0.9999999993965112
9,wrapper,7.546563046432789
9,wrapper,0.010694107736426412
9,wrapper,-inf
9,wrapper,0.7659878025200689
9,wrapper,-0.9788380916514463
9,wrapper,-inf
9,mean_range_all_reactions,0.0003066268699462983
9,std_range_all_reactions,0.016148677364853186
9,blocked_fraction_all_reactions,0.9405085164156999
10,wrapper,-inf
10,wrapper,0.9270727759876352
10,wrapper,0.6881197710898921
10,wrapper,-inf
10,wrapper,-inf
10,wrapper,0.9999999999172573
10,wrapper,8.274263938219924
10,wrapper,0.052784600019780206
10,wrapper,-inf
10,wrapper,0.784349462853315
10,wrapper,-0.8997238370315072
10,wrapper,-inf
10,mean_range_all_reactions,0.0020497852103179533
10,std_range_all_reactions,0.01202473637146764
10,blocked_fraction_all_reactions,0.9358183164650703
