cluster,metric,value
1,no3_to_co2_capacity_ratio,0.9999999999
1,no3_per_N_biomass_ratio,0.9999999998
1,no3_per_N_biomass_sum,5.0
1,co2_per_C_biomass_ratio,0.9999999998912968
1,co2_per_C_biomass_sum,9.199367088607344
1,s_rubisco,0.9812049344286358
1,photons_per_rubisc_simple_ratio,0.558692391077051
1,no3_per_rubisc_simple_ratio,0.04051883449931223
1,co2_per_rubisc_simple_ratio,0.07454952651234015
1,photons_per_rubisc_difference_ratio,-0.28312681286004304
1,no3_per_rubisc_difference_ratio,-0.9221180181272521
1,co2_per_rubisc_difference_ratio,-0.861245061903555
1,mean_range_all_reactions,127.68222437612258
1,std_range_all_reactions,236.30893141745477
1,blocked_fraction_all_reactions,0.03731158883123301
2,no3_to_co2_capacity_ratio,0.9999999999
2,no3_per_N_biomass_ratio,0.9999999998
2,no3_per_N_biomass_sum,5.0
2,co2_per_C_biomass_ratio,0.9999999999456485
2,co2_per_C_biomass_sum,18.39873417721469
2,s_rubisco,0.9914244626615353
2,photons_per_rubisc_simple_ratio,0.741098533930465
2,no3_per_rubisc_simple_ratio,0.04231129091390494
2,co2_per_rubisc_simple_ratio,0.15569483884394722
2,photons_per_rubisc_difference_ratio,-0.14870006551358836
2,no3_per_rubisc_difference_ratio,-0.9188125634117668
2,co2_per_rubisc_difference_ratio,-0.730560640032067
2,mean_range_all_reactions,110.51703445682566
2,std_range_all_reactions,229.19382968782966
2,blocked_fraction_all_reactions,0.03731158883123301
3,no3_to_co2_capacity_ratio,0.9999999998943202
3,no3_per_N_biomass_ratio,0.9920395125574678
3,no3_per_N_biomass_sum,5.311004684299407
3,co2_per_C_biomass_ratio,0.9876906423438637
3,co2_per_C_biomass_sum,5.281313269443879
3,s_rubisco,0.989841712526777
3,photons_per_rubisc_simple_ratio,0.683873749162111
3,no3_per_rubisc_simple_ratio,0.044787066916625734
3,co2_per_rubisc_simple_ratio,0.0443414443221646
3,photons_per_rubisc_difference_ratio,-0.18773750169019002
3,no3_per_rubisc_difference_ratio,-0.9142656559617424
3,co2_per_rubisc_difference_ratio,-0.9150824769667263
3,mean_range_all_reactions,125.8369900502261
3,std_range_all_reactions,236.42475039187647
3,blocked_fraction_all_reactions,0.07017543859649122
4,no3_to_co2_capacity_ratio,0.9999999998965632
4,no3_per_N_biomass_ratio,0.9949662047869089
4,no3_per_N_biomass_sum,5.192266259077357
4,co2_per_C_biomass_ratio,0.9934895637726847
4,co2_per_C_biomass_sum,6.173100971611864
4,s_rubisco,0.9857746262205289
4,photons_per_rubisc_simple_ratio,0.62229556769284
4,no3_per_rubisc_simple_ratio,0.04296036293517834
4,co2_per_rubisc_simple_ratio,0.05099990264672098
4,photons_per_rubisc_difference_ratio,-0.23282097283665731
4,no3_per_rubisc_difference_ratio,-0.9176184168333417
4,co2_per_rubisc_difference_ratio,-0.9029497480971285
4,mean_range_all_reactions,127.42012951207101
4,std_range_all_reactions,236.57952456973507
4,blocked_fraction_all_reactions,0.03138127007659995
5,no3_to_co2_capacity_ratio,0.9999999998977348
5,no3_per_N_biomass_ratio,0.9966021969781491
5,no3_per_N_biomass_sum,5.128177506051698
5,co2_per_C_biomass_ratio,0.997820394441964
5,co2_per_C_biomass_sum,12.292615837614438
5,s_rubisco,0.9938189761027579
5,photons_per_rubisc_simple_ratio,0.7923034614839073
5,no3_per_rubisc_simple_ratio,0.04435591333288105
5,co2_per_rubisc_simple_ratio,0.10645432788296087
5,photons_per_rubisc_difference_ratio,-0.11588246241261783
5,no3_per_rubisc_difference_ratio,-0.915055944489908
5,co2_per_rubisc_difference_ratio,-0.807575739540944
5,mean_range_all_reactions,114.64990492947653
5,std_range_all_reactions,231.7269036513637
5,blocked_fraction_all_reactions,0.03138127007659995
6,no3_to_co2_capacity_ratio,0.9999999998928818
6,no3_per_N_biomass_ratio,0.9902918946251719
6,no3_per_N_biomass_sum,5.384532518154742
6,co2_per_C_biomass_ratio,0.9934895638531539
6,co2_per_C_biomass_sum,12.346201943223727
6,s_rubisco,0.9995011724736774
6,photons_per_rubisc_simple_ratio,0.9396545902011268
6,no3_per_rubisc_simple_ratio,0.05042825436573542
6,co2_per_rubisc_simple_ratio,0.1160003746685901
6,photons_per_rubisc_difference_ratio,-0.031111420607706563
6,no3_per_rubisc_difference_ratio,-0.9039853428144631
6,co2_per_rubisc_difference_ratio,-0.7921140936753424
6,mean_range_all_reactions,108.07537766683308
6,std_range_all_reactions,228.8686269726659
6,blocked_fraction_all_reactions,0.03138127007659995
7,no3_to_co2_capacity_ratio,0.9999999998953645
7,no3_per_N_biomass_ratio,0.9933701066664594
7,no3_per_N_biomass_sum,5.256355012103156
7,co2_per_C_biomass_ratio,0.9967756322041739
7,co2_per_C_biomass_sum,16.619104891021962
7,s_rubisco,0.999999999990538
7,photons_per_rubisc_simple_ratio,0.9456399195491483
7,no3_per_rubisc_simple_ratio,0.04937664457067774
7,co2_per_rubisc_simple_ratio,0.15665015851527714
